#YYYY MM DD HH MM P(mm) PET(mm)
2009  9 15  3 45 0.00000 0.00000
2009  9 15  4  0 0.00000 0.00000
2009  9 15  4 15 0.00000 0.00000
2009  9 15  4 30 0.00000 0.00000
2009  9 15  4 45 0.00000 0.00000
2009  9 15  5  0 0.00000 0.00000
2009  9 15  5 15 0.00000 0.00000
2009  9 15  5 30 0.00000 0.00000
2009  9 15  5 45 0.00000 0.00000
2009  9 15  6  0 0.00000 0.00000
2009  9 15  6 15 0.00000 0.00000
2009  9 15  6 30 0.00000 0.00000
2009  9 15  6 45 0.00000 0.00000
2009  9 15  7  0 0.00000 0.00000
2009  9 15  7 15 0.00000 0.00000
2009  9 15  7 30 0.00000 0.00000
2009  9 15  7 45 0.00000 0.00000
2009  9 15  8  0 0.00000 0.00000
2009  9 15  8 15 0.05660 0.00000
2009  9 15  8 30 0.00000 0.00000
2009  9 15  8 45 0.00000 0.00000
2009  9 15  9  0 0.00000 0.00000
2009  9 15  9 15 0.00000 0.00000
2009  9 15  9 30 0.00000 0.00000
2009  9 15  9 45 0.00000 0.00000
2009  9 15 10  0 0.00000 0.00000
2009  9 15 10 15 0.00000 0.00000
2009  9 15 10 30 0.00000 0.00000
2009  9 15 10 45 0.00000 0.00000
2009  9 15 11  0 0.00000 0.00000
2009  9 15 11 15 0.00000 0.00000
2009  9 15 11 30 0.00000 0.00000
2009  9 15 11 45 0.00000 0.00000
2009  9 15 12  0 0.00000 0.00070
2009  9 15 12 15 0.00000 0.00141
2009  9 15 12 30 0.00000 0.00211
2009  9 15 12 45 0.00000 0.00281
2009  9 15 13  0 0.00000 0.00510
2009  9 15 13 15 0.00000 0.00739
2009  9 15 13 30 0.09434 0.00968
2009  9 15 13 45 0.24528 0.01197
2009  9 15 14  0 0.00000 0.01774
2009  9 15 14 15 0.09434 0.02352
2009  9 15 14 30 0.05660 0.02929
2009  9 15 14 45 0.00000 0.03507
2009  9 15 15  0 0.00000 0.04435
2009  9 15 15 15 0.00000 0.05363
2009  9 15 15 30 0.00000 0.06291
2009  9 15 15 45 0.00000 0.07219
2009  9 15 16  0 0.00000 0.08576
2009  9 15 16 15 0.00000 0.09933
2009  9 15 16 30 0.00000 0.11290
2009  9 15 16 45 0.00000 0.12647
2009  9 15 17  0 0.00000 0.12194
2009  9 15 17 15 0.00000 0.11742
2009  9 15 17 30 0.00000 0.11290
2009  9 15 17 45 0.00000 0.10838
2009  9 15 18  0 0.00000 0.10685
2009  9 15 18 15 0.00000 0.10533
2009  9 15 18 30 0.00000 0.10381
2009  9 15 18 45 0.00000 0.10228
2009  9 15 19  0 0.00000 0.10691
2009  9 15 19 15 0.00000 0.11153
2009  9 15 19 30 0.00000 0.11616
2009  9 15 19 45 0.00000 0.12078
2009  9 15 20  0 0.00000 0.11710
2009  9 15 20 15 0.00000 0.11342
2009  9 15 20 30 0.00000 0.10974
2009  9 15 20 45 0.00000 0.10606
2009  9 15 21  0 0.00000 0.09138
2009  9 15 21 15 0.00000 0.07670
2009  9 15 21 30 0.00000 0.06201
2009  9 15 21 45 0.00000 0.04733
2009  9 15 22  0 0.00000 0.04669
2009  9 15 22 15 0.00000 0.04604
2009  9 15 22 30 0.00000 0.04539
2009  9 15 22 45 0.00000 0.04475
2009  9 15 23  0 0.00000 0.03688
2009  9 15 23 15 0.00000 0.02902
2009  9 15 23 30 0.00000 0.02115
2009  9 15 23 45 0.00000 0.01329
2009  9 16  0  0 0.00000 0.01014
2009  9 16  0 15 0.00000 0.00700
2009  9 16  0 30 0.00000 0.00385
2009  9 16  0 45 0.00000 0.00071
2009  9 16  1  0 0.00000 0.00053
2009  9 16  1 15 0.00000 0.00035
2009  9 16  1 30 0.00000 0.00018
2009  9 16  1 45 0.00000 0.00000
2009  9 16  2  0 0.00000 0.00000
2009  9 16  2 15 0.00000 0.00000
2009  9 16  2 30 0.00000 0.00000
2009  9 16  2 45 0.00000 0.00000
2009  9 16  3  0 0.00000 0.00000
2009  9 16  3 15 0.00000 0.00000
2009  9 16  3 30 0.00000 0.00000
2009  9 16  3 45 0.00000 0.00000
2009  9 16  4  0 0.00000 0.00000
2009  9 16  4 15 0.00000 0.00000
2009  9 16  4 30 0.00000 0.00000
2009  9 16  4 45 0.00000 0.00000
2009  9 16  5  0 0.00000 0.00000
2009  9 16  5 15 0.00000 0.00000
2009  9 16  5 30 0.00000 0.00000
2009  9 16  5 45 0.00000 0.00000
2009  9 16  6  0 0.00000 0.00000
2009  9 16  6 15 0.00000 0.00000
2009  9 16  6 30 0.00000 0.00000
2009  9 16  6 45 0.00000 0.00000
2009  9 16  7  0 0.00000 0.00000
2009  9 16  7 15 0.00000 0.00000
2009  9 16  7 30 0.00000 0.00000
2009  9 16  7 45 0.00000 0.00000
2009  9 16  8  0 0.00000 0.00000
2009  9 16  8 15 0.00000 0.00000
2009  9 16  8 30 0.00000 0.00000
2009  9 16  8 45 0.00000 0.00000
2009  9 16  9  0 0.00000 0.00000
2009  9 16  9 15 0.00000 0.00000
2009  9 16  9 30 0.00000 0.00000
2009  9 16  9 45 0.00000 0.00000
2009  9 16 10  0 0.00000 0.00000
2009  9 16 10 15 0.00000 0.00000
2009  9 16 10 30 0.00000 0.00000
2009  9 16 10 45 0.00000 0.00000
2009  9 16 11  0 0.00000 0.00000
2009  9 16 11 15 0.00000 0.00000
2009  9 16 11 30 0.00000 0.00000
2009  9 16 11 45 0.00000 0.00000
2009  9 16 12  0 0.00000 0.00085
2009  9 16 12 15 0.00000 0.00171
2009  9 16 12 30 0.00000 0.00256
2009  9 16 12 45 0.00000 0.00341
2009  9 16 13  0 0.00000 0.01119
2009  9 16 13 15 0.00000 0.01897
2009  9 16 13 30 0.00000 0.02675
2009  9 16 13 45 0.00000 0.03452
2009  9 16 14  0 0.00000 0.03872
2009  9 16 14 15 0.00000 0.04291
2009  9 16 14 30 0.00000 0.04710
2009  9 16 14 45 0.00000 0.05129
2009  9 16 15  0 0.00000 0.05223
2009  9 16 15 15 0.00000 0.05317
2009  9 16 15 30 0.00000 0.05410
2009  9 16 15 45 0.00000 0.05504
2009  9 16 16  0 0.00000 0.05900
2009  9 16 16 15 0.00000 0.06296
2009  9 16 16 30 0.00000 0.06692
2009  9 16 16 45 0.00000 0.07088
2009  9 16 17  0 0.00000 0.07273
2009  9 16 17 15 0.00000 0.07458
2009  9 16 17 30 0.00000 0.07642
2009  9 16 17 45 0.00000 0.07827
2009  9 16 18  0 0.00000 0.07040
2009  9 16 18 15 0.00000 0.06253
2009  9 16 18 30 0.00000 0.05466
2009  9 16 18 45 0.00000 0.04678
2009  9 16 19  0 0.00000 0.05710
2009  9 16 19 15 0.00000 0.06741
2009  9 16 19 30 0.00000 0.07772
2009  9 16 19 45 0.00000 0.08804
2009  9 16 20  0 0.00000 0.07416
2009  9 16 20 15 0.00000 0.06029
2009  9 16 20 30 0.00000 0.04642
2009  9 16 20 45 0.05660 0.03254
2009  9 16 21  0 0.00000 0.02615
2009  9 16 21 15 0.00000 0.01976
2009  9 16 21 30 0.00000 0.01337
2009  9 16 21 45 0.00000 0.00698
2009  9 16 22  0 0.00000 0.00785
2009  9 16 22 15 0.00000 0.00873
2009  9 16 22 30 0.00000 0.00960
2009  9 16 22 45 0.00000 0.01048
2009  9 16 23  0 0.00000 0.00912
2009  9 16 23 15 0.00000 0.00776
2009  9 16 23 30 0.00000 0.00640
2009  9 16 23 45 0.00000 0.00503
2009  9 17  0  0 0.00000 0.00385
2009  9 17  0 15 0.00000 0.00266
2009  9 17  0 30 0.00000 0.00147
2009  9 17  0 45 0.00000 0.00028
2009  9 17  1  0 0.00000 0.00021
2009  9 17  1 15 0.00000 0.00014
2009  9 17  1 30 0.00000 0.00007
2009  9 17  1 45 0.00000 0.00000
2009  9 17  2  0 0.00000 0.00000
2009  9 17  2 15 0.00000 0.00000
2009  9 17  2 30 0.00000 0.00000
2009  9 17  2 45 0.00000 0.00000
2009  9 17  3  0 0.00000 0.00000
2009  9 17  3 15 0.00000 0.00000
2009  9 17  3 30 0.00000 0.00000
2009  9 17  3 45 0.00000 0.00000
2009  9 17  4  0 0.00000 0.00000
2009  9 17  4 15 0.00000 0.00000
2009  9 17  4 30 0.00000 0.00000
2009  9 17  4 45 0.00000 0.00000
2009  9 17  5  0 0.00000 0.00000
2009  9 17  5 15 0.00000 0.00000
2009  9 17  5 30 0.00000 0.00000
2009  9 17  5 45 0.00000 0.00000
2009  9 17  6  0 0.00000 0.00000
2009  9 17  6 15 0.00000 0.00000
2009  9 17  6 30 0.00000 0.00000
2009  9 17  6 45 0.00000 0.00000
2009  9 17  7  0 0.00000 0.00000
2009  9 17  7 15 0.00000 0.00000
2009  9 17  7 30 0.00000 0.00000
2009  9 17  7 45 0.00000 0.00000
2009  9 17  8  0 0.00000 0.00000
2009  9 17  8 15 0.00000 0.00000
2009  9 17  8 30 0.05660 0.00000
2009  9 17  8 45 0.00000 0.00000
2009  9 17  9  0 0.00000 0.00000
2009  9 17  9 15 0.00000 0.00000
2009  9 17  9 30 0.00000 0.00000
2009  9 17  9 45 0.00000 0.00000
2009  9 17 10  0 0.00000 0.00000
2009  9 17 10 15 0.00000 0.00000
2009  9 17 10 30 0.00000 0.00000
2009  9 17 10 45 0.00000 0.00000
2009  9 17 11  0 0.00000 0.00000
2009  9 17 11 15 0.00000 0.00000
2009  9 17 11 30 0.00000 0.00000
2009  9 17 11 45 0.00000 0.00000
2009  9 17 12  0 0.00000 0.00032
2009  9 17 12 15 0.00000 0.00064
2009  9 17 12 30 0.00000 0.00096
2009  9 17 12 45 0.00000 0.00128
2009  9 17 13  0 0.00000 0.00382
2009  9 17 13 15 0.00000 0.00636
2009  9 17 13 30 0.00000 0.00890
2009  9 17 13 45 0.00000 0.01144
2009  9 17 14  0 0.00000 0.01663
2009  9 17 14 15 0.00000 0.02181
2009  9 17 14 30 0.00000 0.02700
2009  9 17 14 45 0.00000 0.03219
2009  9 17 15  0 0.00000 0.04764
2009  9 17 15 15 0.00000 0.06309
2009  9 17 15 30 0.00000 0.07854
2009  9 17 15 45 0.00000 0.09399
2009  9 17 16  0 0.00000 0.09514
2009  9 17 16 15 0.00000 0.09628
2009  9 17 16 30 0.00000 0.09743
2009  9 17 16 45 0.00000 0.09857
2009  9 17 17  0 0.00000 0.09928
2009  9 17 17 15 0.00000 0.10000
2009  9 17 17 30 0.05660 0.10071
2009  9 17 17 45 0.00000 0.10142
2009  9 17 18  0 0.00000 0.09569
2009  9 17 18 15 0.00000 0.08997
2009  9 17 18 30 0.00000 0.08425
2009  9 17 18 45 0.00000 0.07852
2009  9 17 19  0 0.00000 0.08240
2009  9 17 19 15 0.00000 0.08628
2009  9 17 19 30 0.00000 0.09016
2009  9 17 19 45 0.00000 0.09404
2009  9 17 20  0 0.00000 0.09101
2009  9 17 20 15 0.00000 0.08797
2009  9 17 20 30 0.00000 0.08493
2009  9 17 20 45 0.00000 0.08190
2009  9 17 21  0 0.00000 0.07204
2009  9 17 21 15 0.00000 0.06219
2009  9 17 21 30 0.00000 0.05233
2009  9 17 21 45 0.00000 0.04247
2009  9 17 22  0 0.00000 0.03546
2009  9 17 22 15 0.00000 0.02845
2009  9 17 22 30 0.00000 0.02144
2009  9 17 22 45 0.00000 0.01442
2009  9 17 23  0 0.00000 0.01277
2009  9 17 23 15 0.00000 0.01111
2009  9 17 23 30 0.00000 0.00946
2009  9 17 23 45 0.00000 0.00780
2009  9 18  0  0 0.00000 0.00595
2009  9 18  0 15 0.00000 0.00411
2009  9 18  0 30 0.00000 0.00226
2009  9 18  0 45 0.00000 0.00041
2009  9 18  1  0 0.00000 0.00031
2009  9 18  1 15 0.00000 0.00021
2009  9 18  1 30 0.00000 0.00010
2009  9 18  1 45 0.00000 0.00000
2009  9 18  2  0 0.00000 0.00000
2009  9 18  2 15 0.00000 0.00000
2009  9 18  2 30 0.00000 0.00000
2009  9 18  2 45 0.00000 0.00000
2009  9 18  3  0 0.00000 0.00000
2009  9 18  3 15 0.00000 0.00000
2009  9 18  3 30 0.00000 0.00000
2009  9 18  3 45 0.00000 0.00000
2009  9 18  4  0 0.00000 0.00000
2009  9 18  4 15 0.00000 0.00000
2009  9 18  4 30 0.00000 0.00000
2009  9 18  4 45 0.00000 0.00000
2009  9 18  5  0 0.00000 0.00000
2009  9 18  5 15 0.00000 0.00000
2009  9 18  5 30 0.00000 0.00000
2009  9 18  5 45 0.00000 0.00000
2009  9 18  6  0 0.00000 0.00000
2009  9 18  6 15 0.00000 0.00000
2009  9 18  6 30 0.00000 0.00000
2009  9 18  6 45 0.00000 0.00000
2009  9 18  7  0 0.00000 0.00000
2009  9 18  7 15 0.00000 0.00000
2009  9 18  7 30 0.00000 0.00000
2009  9 18  7 45 0.00000 0.00000
2009  9 18  8  0 0.00000 0.00000
2009  9 18  8 15 0.00000 0.00000
2009  9 18  8 30 0.00000 0.00000
2009  9 18  8 45 0.00000 0.00000
2009  9 18  9  0 0.00000 0.00000
2009  9 18  9 15 0.00000 0.00000
2009  9 18  9 30 0.00000 0.00000
2009  9 18  9 45 0.00000 0.00000
2009  9 18 10  0 0.00000 0.00000
2009  9 18 10 15 0.00000 0.00000
2009  9 18 10 30 0.00000 0.00000
2009  9 18 10 45 0.00000 0.00000
2009  9 18 11  0 0.00000 0.00000
2009  9 18 11 15 0.00000 0.00000
2009  9 18 11 30 0.00000 0.00000
2009  9 18 11 45 0.00000 0.00001
2009  9 18 12  0 0.00000 0.00191
2009  9 18 12 15 0.00000 0.00381
2009  9 18 12 30 0.00000 0.00571
2009  9 18 12 45 0.00000 0.00762
2009  9 18 13  0 0.00000 0.01504
2009  9 18 13 15 0.00000 0.02246
2009  9 18 13 30 0.00000 0.02988
2009  9 18 13 45 0.00000 0.03730
2009  9 18 14  0 0.00000 0.04278
2009  9 18 14 15 0.00000 0.04827
2009  9 18 14 30 0.00000 0.05375
2009  9 18 14 45 0.00000 0.05924
2009  9 18 15  0 0.00000 0.07035
2009  9 18 15 15 0.00000 0.08145
2009  9 18 15 30 0.00000 0.09256
2009  9 18 15 45 0.00000 0.10367
2009  9 18 16  0 0.00000 0.11169
2009  9 18 16 15 0.00000 0.11970
2009  9 18 16 30 0.00000 0.12772
2009  9 18 16 45 0.00000 0.13573
2009  9 18 17  0 0.00000 0.13905
2009  9 18 17 15 0.00000 0.14238
2009  9 18 17 30 0.00000 0.14570
2009  9 18 17 45 0.00000 0.14902
2009  9 18 18  0 0.00000 0.13766
2009  9 18 18 15 0.00000 0.12631
2009  9 18 18 30 0.00000 0.11495
2009  9 18 18 45 0.00000 0.10360
2009  9 18 19  0 0.00000 0.10178
2009  9 18 19 15 0.00000 0.09997
2009  9 18 19 30 0.00000 0.09816
2009  9 18 19 45 0.00000 0.09634
2009  9 18 20  0 0.00000 0.10277
2009  9 18 20 15 0.00000 0.10921
2009  9 18 20 30 0.00000 0.11564
2009  9 18 20 45 0.00000 0.12207
2009  9 18 21  0 0.00000 0.10864
2009  9 18 21 15 0.00000 0.09521
2009  9 18 21 30 0.00000 0.08179
2009  9 18 21 45 0.00000 0.06836
2009  9 18 22  0 0.00000 0.06007
2009  9 18 22 15 0.00000 0.05177
2009  9 18 22 30 0.00000 0.04348
2009  9 18 22 45 0.00000 0.03519
2009  9 18 23  0 0.00000 0.03418
2009  9 18 23 15 0.00000 0.03318
2009  9 18 23 30 0.00000 0.03218
2009  9 18 23 45 0.00000 0.03118
2009  9 19  0  0 0.00000 0.02377
2009  9 19  0 15 0.00000 0.01635
2009  9 19  0 30 0.00000 0.00894
2009  9 19  0 45 0.00000 0.00152
2009  9 19  1  0 0.00000 0.00114
2009  9 19  1 15 0.00000 0.00076
2009  9 19  1 30 0.00000 0.00038
2009  9 19  1 45 0.00000 0.00000
2009  9 19  2  0 0.00000 0.00000
2009  9 19  2 15 0.00000 0.00000
2009  9 19  2 30 0.00000 0.00000
2009  9 19  2 45 0.00000 0.00000
2009  9 19  3  0 0.00000 0.00000
2009  9 19  3 15 0.00000 0.00000
2009  9 19  3 30 0.00000 0.00000
2009  9 19  3 45 0.00000 0.00000
2009  9 19  4  0 0.00000 0.00000
2009  9 19  4 15 0.00000 0.00000
2009  9 19  4 30 0.00000 0.00000
2009  9 19  4 45 0.00000 0.00000
2009  9 19  5  0 0.00000 0.00000
2009  9 19  5 15 0.00000 0.00000
2009  9 19  5 30 0.00000 0.00000
2009  9 19  5 45 0.00000 0.00000
2009  9 19  6  0 0.00000 0.00000
2009  9 19  6 15 0.00000 0.00000
2009  9 19  6 30 0.00000 0.00000
2009  9 19  6 45 0.00000 0.00000
2009  9 19  7  0 0.00000 0.00000
2009  9 19  7 15 0.00000 0.00000
2009  9 19  7 30 0.00000 0.00000
2009  9 19  7 45 0.00000 0.00000
2009  9 19  8  0 0.00000 0.00000
2009  9 19  8 15 0.00000 0.00000
2009  9 19  8 30 0.00000 0.00000
2009  9 19  8 45 0.00000 0.00000
2009  9 19  9  0 0.00000 0.00000
2009  9 19  9 15 0.00000 0.00000
2009  9 19  9 30 0.00000 0.00000
2009  9 19  9 45 0.00000 0.00000
2009  9 19 10  0 0.00000 0.00000
2009  9 19 10 15 0.00000 0.00000
2009  9 19 10 30 0.00000 0.00000
2009  9 19 10 45 0.00000 0.00000
2009  9 19 11  0 0.00000 0.00000
2009  9 19 11 15 0.00000 0.00000
2009  9 19 11 30 0.00000 0.00000
2009  9 19 11 45 0.00000 0.00000
2009  9 19 12  0 0.00000 0.00160
2009  9 19 12 15 0.00000 0.00320
2009  9 19 12 30 0.00000 0.00479
2009  9 19 12 45 0.00000 0.00639
2009  9 19 13  0 0.00000 0.00923
2009  9 19 13 15 0.00000 0.01207
2009  9 19 13 30 0.00000 0.01491
2009  9 19 13 45 0.00000 0.01775
2009  9 19 14  0 0.00000 0.02604
2009  9 19 14 15 0.00000 0.03432
2009  9 19 14 30 0.00000 0.04261
2009  9 19 14 45 0.00000 0.05090
2009  9 19 15  0 0.00000 0.05750
2009  9 19 15 15 0.00000 0.06410
2009  9 19 15 30 0.00000 0.07070
2009  9 19 15 45 0.00000 0.07730
2009  9 19 16  0 0.00000 0.08178
2009  9 19 16 15 0.00000 0.08626
2009  9 19 16 30 0.00000 0.09074
2009  9 19 16 45 0.00000 0.09522
2009  9 19 17  0 0.00000 0.10060
2009  9 19 17 15 0.00000 0.10597
2009  9 19 17 30 0.00000 0.11134
2009  9 19 17 45 0.00000 0.11671
2009  9 19 18  0 0.00000 0.11444
2009  9 19 18 15 0.00000 0.11217
2009  9 19 18 30 0.00000 0.10990
2009  9 19 18 45 0.00000 0.10764
2009  9 19 19  0 0.00000 0.10825
2009  9 19 19 15 0.00000 0.10885
2009  9 19 19 30 0.00000 0.10946
2009  9 19 19 45 0.00000 0.11007
2009  9 19 20  0 0.00000 0.09772
2009  9 19 20 15 0.00000 0.08537
2009  9 19 20 30 0.00000 0.07302
2009  9 19 20 45 0.00000 0.06067
2009  9 19 21  0 0.00000 0.04890
2009  9 19 21 15 0.00000 0.03713
2009  9 19 21 30 0.00000 0.02536
2009  9 19 21 45 0.00000 0.01359
2009  9 19 22  0 0.00000 0.01243
2009  9 19 22 15 0.00000 0.01127
2009  9 19 22 30 0.00000 0.01011
2009  9 19 22 45 0.00000 0.00895
2009  9 19 23  0 0.00000 0.00900
2009  9 19 23 15 0.00000 0.00906
2009  9 19 23 30 0.00000 0.00912
2009  9 19 23 45 0.00000 0.00917
2009  9 20  0  0 0.00000 0.00704
2009  9 20  0 15 0.00000 0.00490
2009  9 20  0 30 0.00000 0.00277
2009  9 20  0 45 0.00000 0.00064
2009  9 20  1  0 0.00000 0.00048
2009  9 20  1 15 0.00000 0.00032
2009  9 20  1 30 0.00000 0.00016
2009  9 20  1 45 0.00000 0.00000
2009  9 20  2  0 0.00000 0.00000
2009  9 20  2 15 0.00000 0.00000
2009  9 20  2 30 0.00000 0.00000
2009  9 20  2 45 0.00000 0.00000
2009  9 20  3  0 0.00000 0.00000
2009  9 20  3 15 0.00000 0.00000
2009  9 20  3 30 0.00000 0.00000
2009  9 20  3 45 0.00000 0.00000
2009  9 20  4  0 0.00000 0.00000
2009  9 20  4 15 0.00000 0.00000
2009  9 20  4 30 0.00000 0.00000
2009  9 20  4 45 0.00000 0.00000
2009  9 20  5  0 0.00000 0.00000
2009  9 20  5 15 0.00000 0.00000
2009  9 20  5 30 0.00000 0.00000
2009  9 20  5 45 0.00000 0.00000
2009  9 20  6  0 0.00000 0.00000
2009  9 20  6 15 0.00000 0.00000
2009  9 20  6 30 0.00000 0.00000
2009  9 20  6 45 0.00000 0.00000
2009  9 20  7  0 0.00000 0.00000
2009  9 20  7 15 0.00000 0.00000
2009  9 20  7 30 0.00000 0.00000
2009  9 20  7 45 0.00000 0.00000
2009  9 20  8  0 0.00000 0.00000
2009  9 20  8 15 0.00000 0.00000
2009  9 20  8 30 0.00000 0.00000
2009  9 20  8 45 0.00000 0.00000
2009  9 20  9  0 0.00000 0.00000
2009  9 20  9 15 0.00000 0.00000
2009  9 20  9 30 0.00000 0.00000
2009  9 20  9 45 0.00000 0.00000
2009  9 20 10  0 0.00000 0.00000
2009  9 20 10 15 0.00000 0.00000
2009  9 20 10 30 0.00000 0.00000
2009  9 20 10 45 0.00000 0.00000
2009  9 20 11  0 0.00000 0.00000
2009  9 20 11 15 0.00000 0.00000
2009  9 20 11 30 0.00000 0.00000
2009  9 20 11 45 0.00000 0.00000
2009  9 20 12  0 0.00000 0.00185
2009  9 20 12 15 0.00000 0.00370
2009  9 20 12 30 0.00000 0.00555
2009  9 20 12 45 0.00000 0.00740
2009  9 20 13  0 0.00000 0.01450
2009  9 20 13 15 0.00000 0.02161
2009  9 20 13 30 0.00000 0.02872
2009  9 20 13 45 0.00000 0.03582
2009  9 20 14  0 0.00000 0.04633
2009  9 20 14 15 0.00000 0.05684
2009  9 20 14 30 0.00000 0.06735
2009  9 20 14 45 0.00000 0.07785
2009  9 20 15  0 0.00000 0.08545
2009  9 20 15 15 0.00000 0.09305
2009  9 20 15 30 0.00000 0.10065
2009  9 20 15 45 0.00000 0.10825
2009  9 20 16  0 0.00000 0.11458
2009  9 20 16 15 0.00000 0.12091
2009  9 20 16 30 0.00000 0.12724
2009  9 20 16 45 0.00000 0.13357
2009  9 20 17  0 0.00000 0.13699
2009  9 20 17 15 0.00000 0.14040
2009  9 20 17 30 0.00000 0.14382
2009  9 20 17 45 0.00000 0.14723
2009  9 20 18  0 0.00000 0.13259
2009  9 20 18 15 0.00000 0.11795
2009  9 20 18 30 0.05660 0.10331
2009  9 20 18 45 0.00000 0.08867
2009  9 20 19  0 0.00000 0.08810
2009  9 20 19 15 0.00000 0.08752
2009  9 20 19 30 0.00000 0.08695
2009  9 20 19 45 0.00000 0.08637
2009  9 20 20  0 0.00000 0.08875
2009  9 20 20 15 0.00000 0.09114
2009  9 20 20 30 0.00000 0.09352
2009  9 20 20 45 0.00000 0.09590
2009  9 20 21  0 0.00000 0.08199
2009  9 20 21 15 0.00000 0.06809
2009  9 20 21 30 0.00000 0.05418
2009  9 20 21 45 0.00000 0.04028
2009  9 20 22  0 0.00000 0.03447
2009  9 20 22 15 0.00000 0.02867
2009  9 20 22 30 0.00000 0.02286
2009  9 20 22 45 0.00000 0.01706
2009  9 20 23  0 0.00000 0.01378
2009  9 20 23 15 0.00000 0.01051
2009  9 20 23 30 0.00000 0.00723
2009  9 20 23 45 0.00000 0.00396
2009  9 21  0  0 0.00000 0.00301
2009  9 21  0 15 0.00000 0.00206
2009  9 21  0 30 0.00000 0.00112
2009  9 21  0 45 0.00000 0.00017
2009  9 21  1  0 0.00000 0.00013
2009  9 21  1 15 0.00000 0.00008
2009  9 21  1 30 0.00000 0.00004
2009  9 21  1 45 0.00000 0.00000
2009  9 21  2  0 0.00000 0.00000
2009  9 21  2 15 0.00000 0.00000
2009  9 21  2 30 0.00000 0.00000
2009  9 21  2 45 0.00000 0.00000
2009  9 21  3  0 0.00000 0.00000
2009  9 21  3 15 0.00000 0.00000
2009  9 21  3 30 0.00000 0.00000
2009  9 21  3 45 0.00000 0.00000
2009  9 21  4  0 0.00000 0.00000
2009  9 21  4 15 0.00000 0.00000
2009  9 21  4 30 0.00000 0.00000
2009  9 21  4 45 0.00000 0.00000
2009  9 21  5  0 0.00000 0.00000
2009  9 21  5 15 0.00000 0.00000
2009  9 21  5 30 0.00000 0.00000
2009  9 21  5 45 0.00000 0.00000
2009  9 21  6  0 0.00000 0.00000
2009  9 21  6 15 0.00000 0.00000
2009  9 21  6 30 0.00000 0.00000
2009  9 21  6 45 0.00000 0.00000
2009  9 21  7  0 0.00000 0.00000
2009  9 21  7 15 0.00000 0.00000
2009  9 21  7 30 0.00000 0.00000
2009  9 21  7 45 0.00000 0.00000
2009  9 21  8  0 0.00000 0.00000
2009  9 21  8 15 0.00000 0.00000
2009  9 21  8 30 0.05660 0.00000
2009  9 21  8 45 0.00000 0.00000
2009  9 21  9  0 0.00000 0.00000
2009  9 21  9 15 0.00000 0.00000
2009  9 21  9 30 0.00000 0.00000
2009  9 21  9 45 0.00000 0.00000
2009  9 21 10  0 0.00000 0.00000
2009  9 21 10 15 0.00000 0.00000
2009  9 21 10 30 0.00000 0.00000
2009  9 21 10 45 0.00000 0.00000
2009  9 21 11  0 0.00000 0.00000
2009  9 21 11 15 0.00000 0.00000
2009  9 21 11 30 0.00000 0.00000
2009  9 21 11 45 0.00000 0.00000
2009  9 21 12  0 0.00000 0.00150
2009  9 21 12 15 0.00000 0.00299
2009  9 21 12 30 0.00000 0.00449
2009  9 21 12 45 0.00000 0.00598
2009  9 21 13  0 0.00000 0.01157
2009  9 21 13 15 0.00000 0.01716
2009  9 21 13 30 0.00000 0.02274
2009  9 21 13 45 0.00000 0.02833
2009  9 21 14  0 0.00000 0.03815
2009  9 21 14 15 0.00000 0.04796
2009  9 21 14 30 0.00000 0.05778
2009  9 21 14 45 0.00000 0.06759
2009  9 21 15  0 0.00000 0.07369
2009  9 21 15 15 0.00000 0.07979
2009  9 21 15 30 0.00000 0.08589
2009  9 21 15 45 0.00000 0.09199
2009  9 21 16  0 0.00000 0.09144
2009  9 21 16 15 0.00000 0.09089
2009  9 21 16 30 0.00000 0.09034
2009  9 21 16 45 0.00000 0.08979
2009  9 21 17  0 0.00000 0.08644
2009  9 21 17 15 2.11321 0.08310
2009  9 21 17 30 0.05660 0.07975
2009  9 21 17 45 0.00000 0.07641
2009  9 21 18  0 0.00000 0.06329
2009  9 21 18 15 0.00000 0.05017
2009  9 21 18 30 0.00000 0.03705
2009  9 21 18 45 0.00000 0.02393
2009  9 21 19  0 0.00000 0.02514
2009  9 21 19 15 0.00000 0.02634
2009  9 21 19 30 0.00000 0.02755
2009  9 21 19 45 0.00000 0.02875
2009  9 21 20  0 0.00000 0.02905
2009  9 21 20 15 0.00000 0.02935
2009  9 21 20 30 0.00000 0.02966
2009  9 21 20 45 0.00000 0.02996
2009  9 21 21  0 0.00000 0.03091
2009  9 21 21 15 0.00000 0.03187
2009  9 21 21 30 0.00000 0.03283
2009  9 21 21 45 0.00000 0.03379
2009  9 21 22  0 0.00000 0.03042
2009  9 21 22 15 0.00000 0.02705
2009  9 21 22 30 0.00000 0.02369
2009  9 21 22 45 0.00000 0.02032
2009  9 21 23  0 0.00000 0.01640
2009  9 21 23 15 0.00000 0.01247
2009  9 21 23 30 0.00000 0.00855
2009  9 21 23 45 0.00000 0.00463
2009  9 22  0  0 0.00000 0.00350
2009  9 22  0 15 0.00000 0.00238
2009  9 22  0 30 0.00000 0.00126
2009  9 22  0 45 0.00000 0.00013
2009  9 22  1  0 0.00000 0.00010
2009  9 22  1 15 0.00000 0.00007
2009  9 22  1 30 0.00000 0.00003
2009  9 22  1 45 0.00000 0.00000
